name,ratings,date,comment,search,keyword
 Carry Lim ,5,9달 전,성심당은 다 맛있어요 매운 거 좋아하는 사람 새우 낙지 크로켓 추천 하루가 지나도 바삭바삭한 튀김 곰보빵 구,성심당DCC점,sungsimdang_bakery
 김소연 ,5,9달 전,보산 메아리,성심당DCC점,sungsimdang_bakery
 수현김 ,4,9달 전,케이크가 맛있어 가지만 왜 이렇게까지 줄을 서서 기다리는지 이해가 잘 안 갑니다 그 정도인지는 모르겠습니다,성심당DCC점,sungsimdang_bakery
 new one ,4,9달 전,맛있음,성심당DCC점,sungsimdang_bakery
 Renata K ,5,9달 전,지하주차장 맘에 음대 전방 시 또 가고 싶음,성심당DCC점,sungsimdang_bakery
 정상모 ,5,9달 전,방객이 너무 많아요,성심당DCC점,sungsimdang_bakery
 가즈아 ,5,9달 전,좁은 간임에도 효율적으로 많은 빵들이 전시되어 있고 계산도 빠름,성심당DCC점,sungsimdang_bakery
 냥KW ,5,9달 전,넓고 인테리어 이쁘고 성심당 빵은 맛있고 케이크도 맛있네,성심당DCC점,sungsimdang_bakery
 혁신과미래 ,5,9달 전,명불허전 맛있고 가격이 좋습니다 사가 스민 과 점 자격이 있네요,성심당DCC점,sungsimdang_bakery
 1010 Acts ,5,9달 전,맛나요,성심당DCC점,sungsimdang_bakery
 CHANGSOO KIM ,5,9달 전,굿,성심당DCC점,sungsimdang_bakery
 Nok Kwak ,5,9달 전,마카롱이 맛있어요,성심당DCC점,sungsimdang_bakery
 김은미 ,5,9달 전,맛있어요 재방의 사 있음,성심당DCC점,sungsimdang_bakery
 탐방소녀 ,5,9달 전,요 기생 노노스 랑 메아리 맛나요,성심당DCC점,sungsimdang_bakery
 류영자 ,4,9달 전,사람들이 많이 있습니다 많은 종류의 빵이 있습니다,성심당DCC점,sungsimdang_bakery
 Good Noh ,4,9달 전,성심당은 좀 비싸긴 하지만 대전의 대표 빵집,성심당DCC점,sungsimdang_bakery
 David Jang ,1,9달 전,운동하러 나와서 돌다가 아이스크림이 먹고 싶어서 들렸는데 핸드폰의 카드 바코드로 결재 요청을 했더니 바코드 결재가 안 된다고 하네요 운동하러 나오면서 카드나 현금을 안 가지고 왔는데 방법이 없느냐 했더니 삼성페이나 페이만 된다고 하네 요가 아이폰이라 가질 수 없는 수단인 뎅 흔히 사용하는 카카오페이도 안 된다고 해서 그냥 나왔어요 편의점에서도 되는 결재수단이 왜 안 되는지 이해가 안 되네요,성심당DCC점,sungsimdang_bakery
 HT L ,4,9달 전,빵 상당히 맛있음 가격도 요즘 빵집과 비교하면 비싸지 않다,성심당DCC점,sungsimdang_bakery
 Fernando Lim ,4,9달 전,맛있는 빵튀 소 말고 다른 빵도 맛있네요,성심당DCC점,sungsimdang_bakery
 ATOZ만물상 ,4,9달 전,대전에 명소 중 한 곳입니다 특히 곰보빵이 유명하다고 알려져 이습니다,성심당DCC점,sungsimdang_bakery
 김해진 ,5,9달 전,튀김 곰보빵 가 나오는 시간을 미리 알고 가면 좋아요,성심당DCC점,sungsimdang_bakery
 전해민 ,5,9달 전,순수 롤존 맛,성심당DCC점,sungsimdang_bakery
 J. Lee ,4,9달 전,층에서 팥빙수 먹었는데 맛있었어요 갔을 때 사람들이 많기는 했지만 직들이 친절하진 않네요,성심당DCC점,sungsimdang_bakery
 주영민 ,5,9달 전,튀소가 진리,성심당DCC점,sungsimdang_bakery
 민희이 ,3,9달 전,지상주차 불가 자리 없고 사람 많고 빵도 없는 게 많고 계산대 붐비고 롯데나 은행 동 가는 게 좋을 듯,성심당DCC점,sungsimdang_bakery
 40 L ,5,9달 전,맛있다,성심당DCC점,sungsimdang_bakery
 Hyungro Yoon ,5,9달 전,다양한 맛있는 빵,성심당DCC점,sungsimdang_bakery
 Jinyoo Kim ,5,9달 전,맛있어요,성심당DCC점,sungsimdang_bakery
 K.T. Oh ,5,9달 전,친절하고 맛도 최고,성심당DCC점,sungsimdang_bakery
 광명교회기도발전소 ,4,9달 전,깨끗하고 정갈하며 빵 종류가 다양하고 넓은 주차장이 있어서 좋음 부추 빵 명란 젖방이 유명 하나 맛은 잘 모르겠음 개인적으로 밤 들어간 단팥빵과 식빵이 더 맛있음,성심당DCC점,sungsimdang_bakery
 김가불 ,5,9달 전,성심당 맛,성심당DCC점,sungsimdang_bakery
 박선진 ,1,9달 전,매장도 작고 동선도 복잡해서 굳이 여기에 가야 하나의 이 들었음,성심당DCC점,sungsimdang_bakery
 Y J ,5,9달 전,본점보다 종류는 적지만 이 매장만 있는 빵도 있어서 좋아요 달력 쿠폰 가지고 있는 분들 월 말일에 가면 계산대 줄이 엄청 길 수도 있으니 주의하세요 이전까진 안 그랬는데 시간대 눈치게임에 실패했는지 사람 엄청 많았어요,성심당DCC점,sungsimdang_bakery
 엑센트 ,5,9달 전,열 체크 및 본인인증을 하고 들어가게 되어 있어 안전하다고 느낌,성심당DCC점,sungsimdang_bakery
 B.Hoon Yoon ,3,9달 전,사람이 너무 많아요 좀 넓히든가 하세요,성심당DCC점,sungsimdang_bakery
 김신광 ,5,10달 전,넓고 좋아요 전화로 예약하면 단체 주도 편하고 주차시간 물로 짱,성심당DCC점,sungsimdang_bakery
 황원준 ,4,10달 전,비 오는 날 밤에 가면 분위기 진짜 좋아 이 빵들이 재료의 신선함을 가지고 있어 요 근데 주변에 딴 거 볼 거 없음,성심당DCC점,sungsimdang_bakery
 soohee lim ,5,10달 전,맛나요,성심당DCC점,sungsimdang_bakery
 걸리버여행기 ,4,10달 전,본점보다는 사람들이 안 몰려 있어서 좋았어 요 주차하기도 편해 구요 부추 빵은 개인적으로 불호였으나 튀김 곰보빵 고구마는 시,성심당DCC점,sungsimdang_bakery
 늉늉 ,5,10달 전,좋은,성심당DCC점,sungsimdang_bakery
 Seung-Hee Kim ,4,10달 전,식사빵이 좋아요,성심당DCC점,sungsimdang_bakery
 s choi ,3,10달 전,빵이 먹을 게 없어요 그림 같은 빵,성심당DCC점,sungsimdang_bakery
 N H ,3,10달 전,은근히 사람 많음 그 외 특별한 거 없음,성심당DCC점,sungsimdang_bakery
 양ch ,5,10달 전,최고의 빵집입니다,성심당DCC점,sungsimdang_bakery
 Hansogk Oh ,4,10달 전,좋아요,성심당DCC점,sungsimdang_bakery
 송해룡 ,5,10달 전,최고입니다 독일빵이 무엇보다 좋습니다,성심당DCC점,sungsimdang_bakery
 Perado DES ,4,10달 전,여름엔 팥빙수,성심당DCC점,sungsimdang_bakery
 s j jung ,4,10달 전,빵 맛이 깔끔해요 가격이 조금 비싸요,성심당DCC점,sungsimdang_bakery
 SINAI KIM ,4,10달 전,교통 접근성 좋고 맛 최고,성심당DCC점,sungsimdang_bakery
 이종수 ,5,10달 전,항상 손님이 많은데 계산대의 동선을 잘 짜보았으면 함,성심당DCC점,sungsimdang_bakery
 Chan-Seong Park ,4,10달 전,좋음,성심당DCC점,sungsimdang_bakery
 이민우 ,5,10달 전,좋아요,성심당DCC점,sungsimdang_bakery
 Jun Shin Park ,4,10달 전,식빵은 성심당,성심당DCC점,sungsimdang_bakery
 alice c ,5,10달 전,성심당은 항상 좋다,성심당DCC점,sungsimdang_bakery
 송두진 ,5,10달 전,프랜차이즈 빵집과 비슷한 가격하지만 맛은 천차만별 아기자기한 빵들이 많고 맛 또한 일품,성심당DCC점,sungsimdang_bakery
 신의사랑_박광주 ,3,10달 전,코로나로 나 잼,성심당DCC점,sungsimdang_bakery
 이광희 ,5,10달 전,빵도 맛있음 주차나 직의 친절이 참 좋음,성심당DCC점,sungsimdang_bakery
 Sang Heon Suh ,5,10달 전,영혼을 달래주는 빵 맛 집,성심당DCC점,sungsimdang_bakery
 켄신 ,5,10달 전,성심당 빵 말이 필요 없죠,성심당DCC점,sungsimdang_bakery
 Moon 24 ,4,10달 전,주차시간 무료,성심당DCC점,sungsimdang_bakery
 조경환 ,5,10달 전,성심당의 인기가 왜 많을지 알 것 같다 맛이면 맞힌 절하고 시설도 깔끔해요,성심당DCC점,sungsimdang_bakery
 Kwang-Woo Park ,4,10달 전,유명하죠,성심당DCC점,sungsimdang_bakery
 lim ji ,5,10달 전,대전 명물은 행동 대전 롯데백화점에 있어 요가 주차가 일편 해요,성심당DCC점,sungsimdang_bakery
 소유애비 ,4,10달 전,대전의 자부심,성심당DCC점,sungsimdang_bakery
 백설희 ,4,10달 전,가끔은 멀리 있는 본점보다 낫다 싶음,성심당DCC점,sungsimdang_bakery
 박아영 ,5,10달 전,말해 뭐 해갈 때마다 좋아요,성심당DCC점,sungsimdang_bakery
 김민경 ,4,10달 전,코로나로 인한 방 잘 관리에 만족합니다,성심당DCC점,sungsimdang_bakery
 나종빈 ,4,11달 전,빵 맛있음,성심당DCC점,sungsimdang_bakery
 W J ,5,11달 전,맛있어요 층에서 먹을 수도 있고 아주 잘 다녀왔어요,성심당DCC점,sungsimdang_bakery
 산하영상여행 ,5,11달 전,대저 빵집의 명당,성심당DCC점,sungsimdang_bakery
 홍석현 ,5,11달 전,시성심당,성심당DCC점,sungsimdang_bakery
 mubik ,5,11달 전,반드시 대전을 망하십시오 거기에서 어떤 빵을 선택하든 웃을 수 있습니다,성심당DCC점,sungsimdang_bakery
 reinlora im ,5,11달 전,라테도 맛있고 빵도 맛있고 즉 글도 친절,성심당DCC점,sungsimdang_bakery
 Derek Kim ,3,11달 전,작고 사람 많아서,성심당DCC점,sungsimdang_bakery
 반투왕브왕가 ,5,11달 전,본점은 주차가 헤이니 주차장이 널찍한 점을 이용하도록 하자,성심당DCC점,sungsimdang_bakery
 Kevin Ko ,5,11달 전,패스트푸드 식품보다 성심당과 빵이 낫죠,성심당DCC점,sungsimdang_bakery
 SER KRUI ,5,11달 전,빵 맛있어 용,성심당DCC점,sungsimdang_bakery
 MJ KIM ,5,11달 전,맛도 좋고 가격도 저렴,성심당DCC점,sungsimdang_bakery
 hersune슈니슈니 ,4,11달 전,주말에 사람이 이리 많다니,성심당DCC점,sungsimdang_bakery
 Mhan Soo Shin ,5,11달 전,깔끔하고 좋습니다,성심당DCC점,sungsimdang_bakery
 서지원 ,4,11달 전,도룡동에 위치해서 구민들에게 맛있는 빵을 하는 성심당 분점,성심당DCC점,sungsimdang_bakery
 홍차몽차 ,5,11달 전,시성심당,성심당DCC점,sungsimdang_bakery
 정승환 ,5,1년 전,수에 내일 가는데 직들이 곰보빵을 좋아해서 사기지고 갑니다 다른 빵보다 좋아합니다,성심당DCC점,sungsimdang_bakery
 전은지 ,4,1년 전,사람이 너무 많고 장소가 다소 협소하지만 빵이 맛있으니 괜찮습니다,성심당DCC점,sungsimdang_bakery
 Jiyeon Jennifer Choi최지연 ,5,1년 전,아이들과 브런치 후 순수 롤도 구입 항상 맛있고 신선해,성심당DCC점,sungsimdang_bakery
 Giga Art ,5,1년 전,빵 좋아하는 사람에 천국 보는 것만으로도 행복한 느낌을 주는 곳 다만 쇼핑만 가능,성심당DCC점,sungsimdang_bakery
 EK SONG ,5,1년 전,빵집보단 예쁜 빵 장 같다 유명한 빵들이 많지만 치아바타 최고다,성심당DCC점,sungsimdang_bakery
 LightAngler ,2,1년 전,대기 줄 과반 비례하는 고객 서비스 빵 포장할 때 조금만 더 신경 써줬으면 크로켓처럼 눌리는 빵은 위쪽으로 단단해서 형태가 유지되는 빵은 아래로 넣어주는 게 어려운 일인지 빵 사서 집에 오면 뒤죽박죽에 다가 찌그러진 빵 사실 가자고 해서 가긴 가는데 여기가 특별한지는 모르겠음,성심당DCC점,sungsimdang_bakery
 Dong Hoon Kim ,4,1년 전,골프존 가까워서 좋네요,성심당DCC점,sungsimdang_bakery
 June Bum Park ,4,1년 전,위치가 좋아 이 빵도 맛있어요,성심당DCC점,sungsimdang_bakery
 Hakjong Lee ,5,1년 전,빵 맛있어요 좋아요,성심당DCC점,sungsimdang_bakery
 Scarlet JEONG ,4,1년 전,빵도 맛있고 크기도 크고 재료도 알찬 데 가격은 정말 저렴하고 층 카페에서는 브런치랑 접시 메뉴들도 파는 데 잘 나와 요 정말 맛있게 잘 먹고 가보니 다 회가 드 만들면 나 적립해줘서 그 점도 성심당을 꾸준히 이용하게 만드는 점 중 하나인 것 같아요,성심당DCC점,sungsimdang_bakery
 김선일 ,4,1년 전,대전의 명물을 어서 손쉽게 접근할 수 있다,성심당DCC점,sungsimdang_bakery
 임정렬 ,5,1년 전,여기에도 있어서 성심당 본점이 먼 사람들은 아주 좋을 듯,성심당DCC점,sungsimdang_bakery
 김인중 ,3,1년 전,성심당 카페 케이크 가게 빵집 모두 있다 케이크랑 빵들을 사서 먹었는데 그냥 그랬다 메인 메뉴인 튀소를 품절로 못 먹어서 아쉬웠다만 이상 구매 시 튀소 개 증정,성심당DCC점,sungsimdang_bakery
 깡깡까 ,5,1년 전,늦은 시간에 갔더니 빵이 다 떨어져서 아쉬웠지만 맛있었어요,성심당DCC점,sungsimdang_bakery
 박영준 ,4,1년 전,집 주차,성심당DCC점,sungsimdang_bakery
 heungsik park ,5,1년 전,대전 최고의 빵집이는 대전을 넘어 전국으로,성심당DCC점,sungsimdang_bakery
 차우연 ,5,1년 전,빵이 맛있어요,성심당DCC점,sungsimdang_bakery
 쮸잉 ,4,1년 전,여긴 사람이 항상 많고 코로나인데도 불구하고 사람 바글바글 아마 본점인 은행동이 확진 자 동선이라 사람이 별로 없는 거 같은데 여기는 늘 사람이 많아 요 종류가 그렇게 많은 것도 아닌데 빵 나오는 시간에 일찍 가야 빵 사지 늦게 가면 쥣뿔도 없습니다 여러분 못 사는 거예요,성심당DCC점,sungsimdang_bakery
 박기석 ,5,1년 전,튀김 곰보빵 대박,성심당DCC점,sungsimdang_bakery
 제이슨 ,4,1년 전,성심당 본점보다 규모는 작지만 그래도 여러 가지 종류의 빵이 있어서 좋았어요,성심당DCC점,sungsimdang_bakery
 Deahoon Kang ,4,1년 전,즐기기 좋은,성심당DCC점,sungsimdang_bakery
 K Julio ,3,1년 전,옛날에 연대에 모카빵이 맛있던 성심당 지금은 잘 모르겠네요,성심당DCC점,sungsimdang_bakery
 ieeseok신부이글스 ,4,1년 전,맛있어요,성심당DCC점,sungsimdang_bakery
 유민기 ,2,1년 전,성심당이라서 가지만 본점보다 상당히 협소해서 갈 때마다 아수라장,성심당DCC점,sungsimdang_bakery
 이우진 ,1,1년 전,매장 계산대 서비스 정신이 개 같다 딸기가 올려진 빵을 샀는데 봉지에 넣고 돌리면 딸기가 떨어질 거란 생각조차 안 한다기껏 예쁘게 만들어 놓으면 뭐 하나 포장을 그 지같이 해놓는 데,성심당DCC점,sungsimdang_bakery
 김용현 ,3,1년 전,쏘 쏘,성심당DCC점,sungsimdang_bakery
 ch kim ,5,1년 전,고객이 많은 데는 그럴만한 이유가 있겠지요,성심당DCC점,sungsimdang_bakery
 SoCool K ,5,1년 전,빵 종류도 다양하고 갓 나온 뜨뜻한 튀소는 정말 맛있네요,성심당DCC점,sungsimdang_bakery
 신화섭 ,4,1년 전,대전의 대표적인 빵집,성심당DCC점,sungsimdang_bakery
